SaleID,price
200000,1231.727273
200001,1842.636364
200002,8663.545455
200003,899.6363636
200004,2048.545455
200005,1349.818182
200006,356.8181818
200007,3603.636364
200008,8000
200009,611.6363636
200010,580.9090909
200011,2531.818182
200012,4806.636364
200013,7813.545455
200014,1510.363636
200015,253.4545455
200016,1608.909091
200017,8370.818182
200018,6663.545455
200019,862.7272727
200020,23097
200021,7812.727273
200022,2021.818182
200023,1490
200024,844.4545455
200025,8777.272727
200026,229.0909091
200027,12399.72727
200028,4172.727273
200029,8072.727273
200030,20700.27273
200031,13135.27273
200032,599
200033,13239.90909
200034,862.1818182
200035,1993.636364
200036,14488.90909
200037,5663.545455
200038,1580.909091
200039,331.8181818
200040,620.1818182
200041,23366.72727
200042,430
200043,7915.090909
200044,18017.27273
200045,563.5454545
200046,18039.09091
200047,17240.72727
200048,2422.545455
200049,2926.363636
200050,699.0909091
200051,4319.545455
200052,2644.545455
200053,499.7272727
200054,13744.90909
200055,10195
200056,7955.727273
200057,3413.545455
200058,871.7272727
200059,5177.272727
200060,6886
200061,1302.636364
200062,5620.636364
200063,8569.727273
200064,1304.363636
200065,1649
200066,533.4545455
200067,10701.63636
200068,202.7272727
200069,18435.45455
200070,8908.090909
200071,277.7272727
200072,6835.454545
200073,20626.18182
200074,4827.272727
200075,17053.45455
200076,3085.363636
200077,525.4545455
200078,359.0909091
200079,2899.818182
200080,3275.454545
200081,2117.090909
200082,4191.727273
200083,449
200084,1231.727273
200085,1646.272727
200086,7117.272727
200087,3331.727273
200088,2849.818182
200089,41400
200090,2704
200091,194.2727273
200092,1745.454545
200093,17118.18182
200094,6656.636364
200095,6042.454545
200096,2789.090909
200097,1209.090909
200098,429.1818182
200099,23589.81818
200100,21530.81818
200101,7095.272727
200102,1722.727273
200103,10984.45455
200104,6189.909091
200105,4298.909091
200106,8573.181818
200107,2058.545455
200108,12940.81818
200109,7876.272727
200110,858.8181818
200111,1922.090909
200112,1789.909091
200113,697.1818182
200114,2123.545455
200115,1323.454545
200116,13302.45455
200117,17144.36364
200118,68554.54545
200119,216.0909091
200120,3331.727273
200121,2758.090909
200122,685.7272727
200123,2540.636364
200124,51068.90909
200125,994.2727273
200126,3431.818182
200127,16321.72727
200128,1581.636364
200129,6151.545455
200130,3775.272727
200131,3039.909091
200132,1194.272727
200133,2895.272727
200134,1268.181818
200135,2645.363636
200136,3916.181818
200137,1136.272727
200138,10016.81818
200139,6460.818182
200140,2592.727273
200141,1449.363636
200142,6627.181818
200143,9145.272727
200144,1421.636364
200145,6562.545455
200146,2662.727273
200147,4622.727273
200148,2981.636364
200149,195.4545455
200150,10891.63636
200151,5079.272727
200152,627.0909091
200153,497.6363636
200154,6521.272727
200155,3413.454545
200156,16551.72727
200157,8377.272727
200158,10000
200159,2677.272727
200160,7224.545455
200161,6897.636364
200162,6627.090909
200163,2131.818182
200164,16118.09091
200165,16126.18182
200166,26753.54545
200167,3730.363636
200168,35077.27273
200169,786.2727273
200170,2988.909091
200171,9070.727273
200172,2060.454545
200173,31557.90909
200174,713.6363636
200175,2249.363636
200176,8740.909091
200177,5873.454545
200178,5292.090909
200179,2802.636364
200180,860.8181818
200181,19791.81818
200182,4076.090909
200183,1820.363636
200184,2336.090909
200185,3190.181818
200186,3809
200187,7144.363636
200188,10186.81818
200189,11209
200190,4412.636364
200191,2868.181818
200192,797.5454545
200193,3171.727273
200194,6541.363636
200195,2261.636364
200196,929.6363636
200197,24071.09091
200198,1199.909091
200199,4681.090909
200200,838.9090909
200201,8081.727273
200202,2076.272727
200203,1634
200204,8017.909091
200205,5258.181818
200206,785.2727273
200207,3589.818182
200208,5591.272727
200209,1345.363636
200210,13335.81818
200211,5899.090909
200212,7849.545455
200213,7472.363636
200214,22095.36364
200215,6572.636364
200216,3299.818182
200217,1158.454545
200218,10108.90909
200219,1186.272727
200220,2430.727273
200221,6618.090909
200222,2254.545455
200223,740
200224,13662.36364
200225,3415.636364
200226,1120.727273
200227,8268.090909
200228,207.4545455
200229,6232.545455
200230,8562.818182
200231,5003.545455
200232,1177.181818
200233,7232.727273
200234,398.9090909
200235,8089.909091
200236,7963.545455
200237,4730.272727
200238,7659
200239,8677.090909
200240,26301.81818
200241,10117.09091
200242,4052.727273
200243,3062.727273
200244,6300
200245,4057
200246,3404.454545
200247,911.5454545
200248,304.5454545
200249,12183.81818
200250,27545.45455
200251,10374.54545
200252,591.5454545
200253,9347.181818
200254,10363.54545
200255,8853.363636
200256,1938.090909
200257,9885.272727
200258,3568.454545
200259,8176.818182
200260,1530.909091
200261,4947.090909
200262,3230.909091
200263,10212.36364
200264,6690.454545
200265,5657.818182
200266,768.0909091
200267,14743.81818
200268,7784.454545
200269,3639.818182
200270,9226.363636
200271,2376.363636
200272,3340.909091
200273,16345.45455
200274,458.1818182
200275,13942.45455
200276,1814.545455
200277,2768.090909
200278,1599.727273
200279,7885.454545
200280,2368.181818
200281,767.0909091
200282,14931.45455
200283,6644.545455
200284,395.0909091
200285,4735
200286,3203.636364
200287,12271.63636
200288,12025.27273
200289,3184.454545
200290,6557.909091
200291,9325.272727
200292,2962.454545
200293,9206.363636
200294,5744.090909
200295,3433.636364
200296,3020
200297,6039.090909
200298,1431.545455
200299,4544.272727
200300,5431.636364
200301,5370.727273
200302,1517.181818
200303,7754.454545
200304,2127.181818
200305,4117.909091
200306,1603.636364
200307,15477.18182
200308,1568.181818
200309,1480.818182
200310,1108.818182
200311,1513.636364
200312,11214.54545
200313,1812.545455
200314,4584.545455
200315,695.4545455
200316,41063.18182
200317,2038.181818
200318,422.7272727
200319,10532.45455
200320,3466.272727
200321,33522.54545
200322,15936.27273
200323,1394.545455
200324,24663.18182
200325,5729.909091
200326,2022.545455
200327,22229.90909
200328,813.6363636
200329,7638
200330,1818
200331,1528
200332,12900
200333,1204.363636
200334,422.4545455
200335,1904.454545
200336,1422.636364
200337,858.8181818
200338,1995.090909
200339,14005.45455
200340,30524.18182
200341,2377
200342,6281.818182
200343,2086.272727
200344,5645
200345,6731.727273
200346,1176.909091
200347,11635.27273
200348,9424.727273
200349,774
200350,11354.54545
200351,2829
200352,694.5454545
200353,1249.909091
200354,3357
200355,854.5454545
200356,4718.090909
200357,2560.909091
200358,3030.090909
200359,10218.09091
200360,15421.81818
200361,1890
200362,1995.181818
200363,1410.636364
200364,7233.090909
200365,10288.09091
200366,987.9090909
200367,5619.090909
200368,7085.181818
200369,6013.272727
200370,999.8181818
200371,11234.45455
200372,903.6363636
200373,1238.636364
200374,1040.818182
200375,1163.636364
200376,2568.090909
200377,1899.090909
200378,1226.727273
200379,1699.818182
200380,748.9090909
200381,3992.727273
200382,30908.09091
200383,1813.272727
200384,2531.818182
200385,790
200386,1281.818182
200387,4294.545455
200388,7536.272727
200389,9890.727273
200390,370.4545455
200391,2331.636364
200392,1243.545455
200393,2937.090909
200394,5510.090909
200395,101.8181818
200396,2618
200397,1008
200398,2104.545455
200399,971.7272727
200400,2126.272727
200401,4725.909091
200402,1235.454545
200403,4308.909091
200404,600.9090909
200405,697.1818182
200406,2354.454545
200407,1444.363636
